COD_TAB;REST_CLAVE;MEMO_FIJO;MEMO_FIJ1,C,6
T03;40186329;SEM:NOCION DE PUEBLO EN EL PENSAMIENTO ARGENTINO;
T03;40186002;INTRODUCCION A LA LITERATURA;
T03;46186869;PSICOLOGIA DE LA COMUNICACION;
T03;46186870;PSICOLOGIA EXISTENCIALES Y HUMANISTICAS;
T03;42186221;SEM LA RECEPCION DE NIETZCHE EN LOS PENSADORES...;
T03;46186265;SEM LA RECEPCION DE NIETZCHE EN LOS PENSADORES...;
T03;44193311;SEM RECEPCION DE NIETZCHE EN LOS PENSADORES LATIN;
T03;44193312;SEM.HIST.CONTEMP:CHINA 1946-1989 GUERRA CIVIL REV;
T03;46169026;DINAMICA GRUPAL Y PSICOLOGIA INSTITUCIONAL;
T03;46169020;PSICOFIOLOGIA;
T03;46169036;SEMINARIO OPTATIVO I;
T03;46186266;LENGUA Y CULTURA GRIEGAS I;
T03;46186871;PROBLEMAS FILOSOFICOS EN PSICOLOGIA (ELECTIVA);
T03;41186153;SEMINARIO RELACION LUZ Y PROPORCION PENS.GRIEGOS;
T03;44193313;CURSILLO HISTORIA DE AMERICA II;
T03;44193314;SEMINARIO HISTORIA AMERICA II;
T03;44193315;SEMINARIO LO POLITICO Y SU DISCURSO EN LOS MEDIOS;
T03;44893223;EPISTEMOLOGIA CIENCIAS SOCIALES;
T03;44193316;SEMINARIO HISTORIA PENSAMIENTO II;
T03;44186213;MATERIA OPTATIVA. ALTAS CULTURAS AMERICANAS;
T03;44186196;SEMINARIO PENS. Y CIUDAD EN EL OCCIDENTE;
T03;44186247;SEMINARIO HIST. CULTURA PENSAMIENTO Y CIUDAD;
T03;46178872;PSICOLOGIA EN REHABILITACION PEDIATRICA;
T03;46186267;TEORIA Y TECNICA SISTEMA DEL INDIVIDUO REDES SOC.;
T03;46186268;SEM LO ESCRITO UNA INTERROGACION HIST.PSICOAN.ARG;
T03;44193317;SEMINARIO TALLER DE APLIC.:COMUNIC.TRAB.CIENTIF.;
T03;44193318;APL.DE JUST.ANT.REG.CBA.-SIGLO XVIII (HIST.MODER);
T03;44193319;PROB.HIST.COREANA 1890-1990 (H.CONT.ASIA Y AFRICA);
T03;44193320;SEM. CBA.PROC.MOD.1852-1880:CONT.SOC.VS.VIOL.SIMB;
T03;44193321;CAT.SOC.ANT.CLAS.:POL.SOC.ORD.Y GRUP.STATUS(H.ANT;
T03;44193322;REL.ENTRE ORG.EMP.Y ESTADO:ARG.Y BRASIL(H.AMERIC.);
T03;44193323;SEM.TESIS:HIST.REGIONAL LATINOAMERICANA;
T03;44193324;CURSILLO LA MUJER EN EL SIGLO XIX (HIST.ARGENTINA);
T03;44193325;HISTORIA AMERICANA I (1999);
T03;44193326;CONSTRUC.SOCIAL DE LOS ESP.FRONT.LATINOAMERICANOS;
T03;44193327;MATERIA OPTATIVA ARQUEOLOGIA DE CORDOBA I;
T03;44193328;CURS.MODELOS CULTURALES MUNDO HELENICO EGIPTO PTO;
T03;46186269;ENFERMEDADES SOMATICAS GRAVES - TRANSPLANTOLOGIA;
T03;46186270;ENFOQUE SISTEMICO;
T03;44893046;PRUEBA SUFICIENCIA IDIOMA PORTUGUES;
T03;40186330;SEMINARIO PRACTICAS, REPRESENTACIONES Y PODER;
T03;40186331;SEMINARIO FIL.DE AFIRMACION,FIL.DE LA RESISTENCIA;
T03;40186332;PROBLEMATICA RAZON Y FE EN LA EPOCA ACTUAL;
T03;40186333;REPRESENT.Y REALIDAD EN EL NAT.PIC.DE GOMBRICH;
T03;44193329;POLITICA, ECONOMIA Y SOCIEDAD EN CBA(1900-1955);
T03;42186149;SEMINARIO TRADUCCION ALEMAN;
T03;40186334;PROBABILIDAD Y EPISTEMOLOGIA;
T03;44193330;SEM.TRANS.SOCIOHIST.ESTADO.ARG.PERSPEC.LATINOAMER;
T03;44193331;HISTORIA LITERATURA GRIEGA I*DICTA ESC.LETRAS;
T03;42186417;SEMINARIO DE TRADUCCION DE ALEMAN;
T03;44193332;SOCIOLOGIA OBRA LITRARIA *DICTA ESC. LETRAS;
T03;44193333;EPISTEMOLOGIA CIENCIAS SOCIALES *DICTA ESC.FILOS.;
T03;45886099;PSICOLOGIA DE LAS MASAS Y MEDIOS DE COMUNICACION;
T03;44186990;TALLER DE APLICACION;
T03;44193334;FILOSOFIA DE LAS RELIGIONES*DICTA ESC.FILOSOFIA;
T03;40186335;SEMINARIO MODERNIDAD Y TEORIA SOCIAL;
T03;44193335;SEMINARIO SOBRE FILOSOFIA DE LA HISTORIA;
T03;42886040;PRUEBA SUFICIENCIA IDIOMA FRANCES;
T02;47169;BIBLIOTECARIO;
T03;47169008;INTR. AL TRABAJO INTELECTUAL;
T03;47169011;INTR. A LA BIBLIOTECOLOGIA;
T03;47169012;CATALOGACION Y CLASIFICACION I;
T03;47169013;ORG. DE BIBLIOTECAS I;
T03;47169014;HISTORIA DE LAS BIBLIOTECAS;
T03;47169015;DOCUMENTACION;
T03;47169016;REFERENCIA;
T03;47169017;HISTORIA DEL LIBRO;
T03;47169018;RELACIONES HUMANAS;
T03;47169020;CATALOGACION Y CLASIFICACION II;
T03;47169021;ORGANIZACION DE BIBLIOTECAS II;
T03;47169022;BIBLIOGRAFIA;
T03;47169023;BIBLIOGRAFIA ESPECIALIZADA;
T03;47169024;PROBLEMAS DE CATA. Y CLASIFICACION;
T03;47169025;PROBLEMAS DE ORGANIZACION DE BIBLIOTECAS;
T03;47169026;ADMINISTRACION DE BIBLIOTECAS;
T03;47169027;PERMANENCIA;
T03;47169035;MONOGRAFIA;
T03;47169039;IDIOMA;
T03;47169050;HIST. DE LA CULTURA I;
T03;47169051;HIST. DE LA CULTURA II;
T03;47169052;HIST. DE LA CULTURA III;
T02;47178;BIBLIOTECARIO;
T03;47178001;INTRODUCCION A LA FILOSOFIA;
T03;47178002;INTRODUCCION A LA LITERATURA;
T03;47178003;PSICOLOGIA FUNDAMENTAL;
T03;47178004;INTRODUCCION A LA HISTORIA;
T03;47178005;HISTORIA DE LA CULTURA;
T03;47178006;HISTORIA DEL ARTE;
T03;47178007;ANTROPOLOGIA FILOSOFICA;
T03;47178008;METODOS DE APRENDIZAJE E INVESTIGACION;
T03;47178011;INTRODUCCION AL BIBLIOTECOLOGIA;
T03;47178012;CATALOGACION Y CLASIFICACION I;
T03;47178013;ORGANIZACION DE BIBLIOTECAS I;
T03;47178014;BIBLIOLOGIA;
T03;47178015;DOCUMENTACION;
T03;47178016;REFERENCIA;
T03;47178017;HISTORIA DE LOS MEDIOS DE COMUNIC.Y REPROG.;
T03;47178018;RELACIONES HUMANAS;
T03;47178019;INTRODUCCION AL TRABAJO INTELECTUAL;
T03;47178020;CATALOGACION Y CLASIFICACION II;
T03;47178021;ORGANIZACION DE BIBLIOTECAS II;
T03;47178022;BIBLIOGRAFIA;
T03;47178023;BIBLIOGRAFIA ESPECIALIZADA;
T03;47178024;PROBLEMAS DE CATALOGACION Y CLASIFICACION;
T03;47178025;PROBLEMAS DE ORGANIZACION DE BIBLIOTECAS;
T03;47178026;ADMINISTRACION;
T03;47178027;PRACTICA OBLIGATORIA;
T03;47178035;TRABAJO FINAL;
T03;47178039;INGLES TECNICO;
T03;47178050;HISTORIA DE LA CULTURA Y DE LAS CS. I;
T03;47178051;HISTORIA DE LA CULTURA Y DE LAS CS. II;
T03;47178052;HISTORIA DE LA CULTURA Y DE LAS CS. III;
T02;47186;BIBLIOTECARIO;
T03;47186011;INTROD.A LA BIBLIOTECOLOGIA Y CS.DE LA INFOR.;
T03;47186012;CATALOGACION Y CLASIFICACION I;
T03;47186013;ORGANIZACION DE BIBLIOTECAS I;
T03;47186014;HISTORIA DEL LIBRO;
T03;47186015;DOCUMENTACION;
T03;47186016;REFERENCIA;
T03;47186017;MEDIOS DE COMUNICACION;
T03;47186018;RELACIONES HUMANAS;
T03;47186019;INTRODUCCION AL TRABAJO INTELECTUAL;
T03;47186020;CATALOGACION Y CLASIFICACION II;
T03;47186021;ORGANIZACION DE BIBLIOTECAS II;
T03;47186022;BIBLIOGRAFIA;
T03;47186023;BIBLIOGRAFIA ESPECIALIZADA;
T03;47186024;CATALOGACION Y CLASIFICACION AVANZADAS;
T03;47186025;ORGANIZACION DE MATERIALES ESPECIALES;
T03;47186026;ADMINISTRACION DE BIBLIOTECAS;
T03;47186027;RESIDENCIA;
T03;47186028;INTRODUCCION A LAS HUMANIDADES;
T03;47186029;INTRODUCCION A LAS CIENCIAS SOCIALES;
T03;47186030;TECNICAS DE TRADUCCION INGLES II;
T03;47186031;FORMACION DEL USUARIO;
T03;47186032;INTRODUCCION A LAS CIENCIAS PURAS Y APLICADAS;
T03;47186033;INTRODUCCION AL PROCESAMIENTO DE DATOS;
T03;47186034;PLANEAMIENTO BIBLIOTECARIO;
T03;47186036;ANALISIS DE UN SIST.AUTOMATIZADO DE BIBLIOT.;
T03;47186037;METODOLOGIA DE LA INVESTIGACION;
T03;47186039;TECNICAS DE TRADUCCION INGLES I;
T03;47186040;SEMIN.SOBRE METODOLOGIA DE LA INVESTIGACION;
T03;47186102;CURSO DE NIVELACION (BIBLIOTECARIOS);
T02;47196;BIBLIOTECOLOGIA;
T03;47196011;INTRODUCCION A LAS CIENCIAS DE LA INFORMACION;
T03;47196017;INTRODUCCION AL PROCESAMIENTO ELECTRONICO DE DATO;
T03;47196019;FUENTES Y SERVICIOS DE INFORMACION II;
T03;47196020;ADMIN.DE REC.Y SERV.DE LA INFORMACION II;
T03;47196021;PROCESOS TECNICOS II;
T03;47196022;INGLES TECNICO II;
T03;47196023;AUTOMATIZACION DE UNIDADES DE INFORMACION;
T03;47196024; HIST.DE LA CULTURA AMERICANA Y ARGENTINA;
T03;47196025;RELACIONES HUMANAS;
T03;47196026;HISTORIA DEL LIBRO;
T03;47196027;FUENTES Y SERVICIOS DE INFORMACION III;
T03;47196028;PROCESOS TECNICOS III;
T03;47196029;INGLES TECNICO III;
T03;47196030;DOCUMENTACION;
T03;47196031;USUARIOS DE LA INFORMACION;
T03;47196032;SISTEMAS INFORMATICOS;
T03;47196033;MATERIALES ESPECIALES;
T03;47196034;MEDIOS DE COMUNICACION;
T03;47196035;PERMANENCIA;
T03;47196012;FUENTES Y SERVICIOS DE INFORMACION I;
T03;47196013;METODOLOGIA DEL APRENDIZAJE;
T03;47196014;ADMIN.DE RECURSOS Y SERV.DE LA INFORMACION I;
T03;47196015;PROCESOS TECNICOS I;
T03;47196016;INGLES TECNICO I;
T03;47196018;HISTORIA DE LA CULTURA;
T03;47196102;CURSO DE NIVELACION;
T02;47297;LICENCIATURA EN BIBLIOTECOLOGIA Y DOCUMENTACION;
T03;47297040;METODOLOGIA DE LA INVESTIGACION;
T03;47297041;PLANEAMIENTO BIBLIOTECARIO Y SISTEMAS DE INFORM.;
T03;47297042;SEMINARIO I;
T03;47297043;DOCUMENTACION CIENTIFICA;
T03;47297044;SEMINARIO II;
T03;47297045;METODOS CUANTITATIVOS;
T03;47297046;GESTION DE LOS SISTEMAS Y SERVICIOS DE INFORMACION;
T03;47297047;SISTEMAS Y REDES DE INFORMACION;
T03;47297048;SEMINARIO DE LECTO-COMPRENSION IDIOMA INGLES;
T03;47297049;TRABAJO FINAL;
T02;47160;BIBLIOTECARIO;
T03;47160008;INTRODUCCION AL TRABAJO INTELECTUAL;
T03;47160011;INTRODUCCION A LA BIBLIOTECOLOGIA;
T03;47160012;CATALOGACION Y CLASIFICACION;
T03;47160013;ORGANIZACION DE BIBLIOTECAS;
T03;47160014;HISTORIA DE LAS BIBLIOTECAS;
T03;47160015;DOCUMENTACION;
T03;47160016;REFERENCIA;
T03;47160017;HISTORIA DEL LIBRO;
T03;47160018;RELACIONES HUMANAS;
T03;47160020;CATALOGACION Y CLASIFICACION II;
T03;47160021;ORGANIZACION Y BILIOTECOLOGIA;
T03;47160022;BIBLIOGRAFIA;
T03;47160023;BILIOGRAFIA ESPECIALIZADA;
T03;47160024;PROBLEMAS DE CATALOGACION Y CLASIFICACION;
T03;47160025;PROBLEMAS DE ORGANIZACION;
T03;47160026;ADMINISTRACION DE BIBLIOTECAS;
T03;47160027;PERMANENCIA;
T03;47160035;MONOGRAFIA;
T03;47160039;DIOMA;
T03;47160050;HISTORIA DE LA CULTURA I;
T03;47160051;HISTORIA DE LA CULTURA II;
T03;47160052;HISTORIA DE LA CULTURA III;
T03;47297011;INTRODUCCION A LAS CIENCIAS DE LA INFORMACION;
T03;47297012;FUENTES Y SERVICIOS DE LA INFORMACION I;
T03;47297013;METODOLOGIA DEL APRENDIZAJE;
T03;47297014;ADMINISTRACION RECURSOS Y SERV.DE INFORMACION I;
T03;47297015;PROCESOS TECNICOS I;
T03;47297016;INGLES TECNICO I;
T03;47297017;INTRODUCCION AL PROCESAMIENTO ELECTRONIC.DE DATOS;
T03;47297018;HISTORIA DE LA CULTURA;
T03;47297019;FUENTES Y SERVICIOS DE  INFORMACION II;
T03;47297020;ADMINISTRACION DE RECURSOS SERV.DE INFORMACION II;
T03;47297021;PROCESOS TECNICOS II;
T03;47297022;INGLES TECNICO II;
T03;47297023;AUTOMATIZACION DE UNIDADES DE INFORMACION;
T03;47297024;HISTORIA DE LA CULTURA AMERICANA Y ARGENTINA;
T03;47297025;RELACIONES HUMANAS;
T03;47297026;HISTORIA DEL LIBRO Y DE LAS BIBLIOTECAS;
T03;47297027;FUENTES Y SERVICOS DE INFORMACION III;
T03;47297028;PROCESOS TECNICOS III;
T03;47297029;INGLES TECNICO III;
T03;47297030;DOCUMENTACION;
T03;47297031;USUARIOS DE LA INFORMACION;
T03;47297032;SISTEMAS INFORMATICOS;
T03;47297033;MATERIALES ESPECIALES;
T03;47297034;MEDIOS DE COMUNICACION;
T03;47297035;PERMANENCIA;
T03;47297102;CURSO DE NIVELACION;
T03;47297050;PRUEBA SUFICIENCIA IDIOMA PORTUGUES;
T03;44193336;SEM.POLITICA Y AJUSTE ESTRUCTURAL CONT.DEM.1893;
T03;40186336;HERMENEUTICA DEL TEXTO LITERARIO;
T03;44193337;OPT.HISTORIA DE LOS E.E.U.U.;
T03;44193338;OPT.ARQUEOLOGIA DE CORDOBA II;
T03;44193339;SEM.H.DE CULTURA: ALEJANDRIA S.III A.C.;
T03;44193340;SEM.HIST.DE CULTURA: LA MISTICA MEDIEVAL;
T03;44193341;SEM.H.MED.: FORMAS DE SOC.Y VIDA COT.ESPA�A MED.;
T03;44193343;CURS.GEOG.HUMANA: REC.E INV.MAT.CART.Y AEREO FOTO;
T03;44193344;CUR.ECON.POLITICA: DESARROLLO ECON.(CEPAL);
T03;44193345;CUR.EXP.INTEGRACIONISTAS AMERICA LATINA;
T03;44193346;SEM.DEMOGRAFIA HISTORICA;
T03;42186222;SEMINARIO DE NARRADORES DE CORDOBA;
T03;42186223;APORTES PARA LA ENSE�ANZA DE LA LENGUA ESPA�OLA;
T03;42186224;LA LIT INFANTIL EN LA ARGENTINA.LOS GENEROS DEL G;
T03;40186337;SEMINARIO DEL DISCURSO DEL METODO MEDIEVAL;
T03;40186338;SEMINARIO  HISTORIA  Y NARRACION;
T03;40186339;SEMINARIO EL RACIONALISMO CRITICO;
T03;40186340;SEMINARIO LA ORESTIADA                                  -;
T03;40186341;SEMINARIO POLITICA Y PODER EN EL PENS LATINOAMER;
T03;40186342;SEMINARIO ETNOCENTRISMO Y MULTICURALISMO;
T03;40186343;SEM.DE PSEUDOCIENCIA Y NEOLIBERALISMO;
T03;40186344;SEMINARIO ARISTOTELES:ONTOLOGIA Y EPIST DE LA SUS;
T03;40186345;SEM EL PENSAMIENTO FILOSOFICO DE H KELSEN;
T03;40186346;SEMINARIO EL PROBLEMA DE LOS UNIVERSALES;
T03;40186347;SEMINARIO DE FILOSOFIA DE LA TECNICA;
T03;42186225;LITERATURA ESPAÑOLA DE LA ILUSTRACION;
T03;47297051;SEMINARIO PLANEAMIENTO BIBLIOT.Y SIST.INFORMACION;
T03;44193350;SEMINARIO TEMAS DE ANTROP. A TRAVES DE LA IMAGEN;
T03;44193351;SEM. CRONISTAS Y ESCRITURAS PREHISPANICAS;
T03;44193352;SEM. HIS.CONT.POL.Y ECONOMIA EN ARG.1950 -2000;
T03;44193354;CURS.PRESH.ARQ.:ARQUEOLOGIA AREA CENTRO-ANDINA;
T03;44193356;CURS.HIST.CONT.ASIA Y AF.POSTAPARTHEID DEM.SUDAF.;
T03;44193357;SEMINARIO DE HISTORIA Y NARRACION;
T03;42186226;SEMINARIO DE HISTORIA Y NARRACION;
T03;41186154;SEMINARIO LA ORESTIADA;
T03;44193358;SEMINARIO LECTOCOMPRENSION IDIOMA PORTUGUES;
T03;44193359;SEMINARIO DE POLITICA Y PODER EN PENS LATINOAMERI;
T03;44193360;SEMINARIO POBREZA Y MARGINALIDAD.ABORDAJES TEORIC;
T03;40186348;SEMINARIO PRACT. SOCIALES REP.Y PODER TERCER SEM.;
T03;42186418;SEMINARIO HISTORIA Y NARRACION-DANTO-WHITE-RICOEU;
T03;44193361;SEMINARIO II HIST.PENSAMIENTO Y CULTURA ARGENTINA;
T03;47297052;PRUEBA SUFICIENCIA IDIOMA INGLES;
T03;47297053;PRUEBA SUFICIENCIA IDIOMA FRANCES;
T03;47297054;PRUEBA SUFICIENCIA IDIOMA ITALIANO;
T03;47297055;PRUEBA SUFICIENCIA IDIOMA ALEMAN;
T03;42186419; VISION I*DICTA ESCUELA ARTES;
T03;42186420;TECNICA Y MAT. DE PINTURA *DICTA ESCUELA ARTES;
T03;40186349;SEMINARIO EL LENGUAJE DE LA LOCURA;
T03;40186350;SEMINARIO DE FILOSOFIA MODERNA;
T03;40186351;SEMINARIO LA SEXTA INVESTIGAC. LOGICA DE HUSSER;
T03;40186352;SEMINARIO HISTORIA E HISTORIA DE LAS IDEAS;
T03;45186261;SEMINARIO PERSPECTIVAS NEUROBIOLOGICA;
T03;47297056;SEMINARIO PALEOGRAFIA Y DIPLOMATICA;
T03;42186227;SEMINARIO DE MITO Y TEATRO;
T03;40186353;SEMINARIO DE MITO Y TEATRO;
T03;41186155;SEMINARIO LECTO-COMPRENSION PORTUGUES;
T03;44193362;SEMINARIO LECTO-COMPRENSION DE PORTUGUES;
T03;42886220;SEMINARIO LECTO-COMPRENSION IDIOMA PORTUGUES;
T03;44193363;CIENCIAS AUXILIARES DE LA ARQUEOLOGIA I. OPTATIVA;
T03;44193364;MATERIA OPTATIVA ARQUEOLOGIA SOC. COMPLEJAS I;
T03;44193365;SEM. HIST. ARG.I CBA.PROCESO DE MODERNIZACION;
T03;44193366;SEM.HIST.CONT.ASIA Y AFRICA ESTADO ...;
T03;44193367;SEMINARIO TALLER DE APLICACION PROBLEMAS ...;
T03;44193368;SEMINARIO HIST. MODERNA APLIC.JUSTICIA CORDOBA;
T03;44193369;SEMINARIO TEORIA POLITICA ARTIFICIO....;
T03;44193370;SEMINARIO ANTROPOLOGIA POLITICA SOCIEDADES...;
T03;44193371;SEMINARIO ESTADO Y RELAC. PODER EN LA ANTIGUEDAD;
T03;44193372;SEMINARIO RELACIONES ENTRE EMPRESARIOS Y ESTADO;
T03;44193373;SEMINARIO LOS ACTORES SOCIALES AGRARIOS;
T03;44193374;CURSILLO LAS MUJERES EN LA EUROPA MODERNA;
T03;44193375;CURSILLO HISTORIA ANTIGUA RELIGION Y SOCIEDAD;
T03;40186354;SEMINARIO PRACT.REP. Y PODER LA GLOBALIZACION;
T03;40186355;SEMINARIO FISICA Y CULTURA COMIENZOS SIGLO XX;
T03;40186356;SEMINARIO LOGICAS PARA LA VAGUEDAD;
T03;40186357;SEMINARIO MARTIN HEIDEGGER. LECTURAS;
T03;40186358;SEMINARIO LA CONSTRUCCION DE LA IDENTIDAD MODERNA;
T03;40186359;SEMINARIO PROBLEMAS DE BIOETICA;
T03;40186360;SEMINARIO RELACION ENTRE HISTORIA Y FIL.RELIGION;
T03;40186361;SEMINARIO ARTE CONTEMPORANEO Y EL FIN HIST.ARTE;
T03;42886039;PRUEBA SUFICIENCIA IDIOMA INGLES ;
T03;41886080;PRUEBA SUFICIENCIA IDIOMA PORTUGUES;
T03;40186362;ESTETICA Y CRITICA LIT. MODERNA *DICTA ESC.LETRAS;
T03;40186363;MITO Y RELIGION EN GRECIA Y ROMA;
T03;40186364;SEMINARIO DE TEORIA POLITICA;
T03;44193376;FILOSOFIA Y ARGENTINA Y LATINOAMERICANA;
T03;44193377;SEMINARIO MARTIN HEIDEGGER . LECTURAS;
T03;44193378;FILOSOFIA DEL LENGUAJE II;
T03;40186365;HISTORIA DEL ARTE *DICTA ESCUELA DE ARTES;
T03;42886008;METODOS DE APRENDIZAJE E INVESTIGACION;
T03;42878029;SEMINARIO ANUAL DE LITERATURA ARGENTINA;
T03;41886154;SEMINARIO LA ORESTIADA;
T03;44193379;HISTORIA DE LA CIENCIA I;
T03;42886034;PRUEBA DE SUFICIENCIA IDIOMA ITALIANO;
T03;44193111;HISTORIA DE LA CULTURA I;
T03;44893111;HISTORIA DE LA CULTURA I;
T03;47297057;SEMINARIO: BIBLIOTECA P/DISCAPACITADOS VISUALES;
T03;44193380;SEM.ESTADO, ECONOMIA Y SOCIEDAD PERSPECTIVA INST.;
T03;41186156;SEMINARIO FILOSOFIA ANTIGUA;
T03;41186157;SEMINARIO ELECTIVO HISTORIA ANTIGUA.DICTA E.HIST.;
T03;42186421;SEMINARIO DISCURSO SUBJETIVIDAD Y ESPACIO INTIMO;
T03;45186262;SEMINARIO EL DISCURSO PEDAGOGICO;
T03;47297058;SEM.LA SOC.INTELIGENTE DEL CONOC.USOS Y MET.SIST.;
T03;47297059;SEMINARIO GESTION DE SISTEMAS Y SERVICIOS INFORM.;
T03;47297060;SEMINARIO I ALFAB.AUDIOVISUAL Y USO DE DOCUMENTOS;
T03;44193381;CIENCIAS AUXILIARES DE LA ARQUEOLOGIA II;
T03;44193382;ARQUEOLOGIA DE LAS SOCIEDADES COMPLEJAS II;
T03;44193383;SEM.HIST.CULT:CULT. Y CIUDAD:AMSTERDAM EN S. XVII;
T03;44193384;SEM.PREHIST.ARQUEOL:HIST.ARGENTINA PREHISPANICA;
T03;44193385;SEM.HIST.EDAD MEDIA:FUND.PODER MONARQUIA CAST.MED;
T03;44193386;SEM.ANT.SOC.CULT:PROC.SOC.AGRARIOS HIST.CAMPESIN.;
T03;44193387;SEM.GEOGRAFIA HUM.:ESPACIO URBANO Y GESTION LOCAL;
T03;44193388;SEMINARIO DE ANTROPOLOGIA POETIC;
T03;44193389;SEMINARIO HISTORIA REGIONAL LATINOAMERICANA;
T03;44193390;SEM.PALEOG.DIP.:DIPLOMATICA COLONIAL:OT.Y DEST;
T03;44193391;CURS.DE HISTORIA CONTEM.LAS RELAC.ENTRE CAP.Y DEM;
T03;44193392;SEM.HISTORIA AM.II:EEUU Y AMERICA LAT. 1960-1990;
T03;44193393;SEM.POLIT.EXT.GOB.PERONISTAS S/ PRENSA CORDOBESA;
T03;44193394;CURSILLO ECONOM.POL.:CRITICA DE ECONOMIA POLITICA;
T03;44193395;CURSILLO INTRODUCC.HIST.:LA HISTORIA EN CUESTION;
T03;40186366;SEMINARIO LOS EXTREMOS DEL PENSAMIENTO.C.ASTRADA;
T03;40186367;SEMINARIO CIENCIA Y RELIGION;
T03;40186368;SEM.HUSSERLY HEIDEGGER:CONCIENCIA,MUNDO,FACTICID.;
T03;40186369;SEMINARIO POLITICA Y PODER EN EL PENSAMIENTO;
T03;40186370;SEMINARIO DOLOR Y GOZO EN EL CAMINO DEL CONOC.PLA;
T03;40186371;SEMINARIO EL ESPEJO;
T03;40186372;SEMINARIO ESTRUCTURA E IDENTIDAD;
T03;40186373;SEMINARIO  FILOSOFIA MODERNA;
T03;42186422;SEM.INFANCIA Y LIT.EL PROBLEMA DEL SUJETO LIT.;
T03;42186423;SEMINARIO PROBLEMAS DE SOCIO-LINGUISTICA;
T03;42186425;SEMINARIO DE LITERATURA ESPAÑOLA I;
T03;40186374;SEMINARIO FILOSOFIA DEL ARTE Y ARTE ACTUAL;
T03;40186375;SEM ASPECTOS BASICOS Y APLICACIONES TEORIA DECIS.;
T03;42186426;SEM.CONFORM.ESP.GEOCULTURALES DISCURSOS LIT.CONO;
T03;42186427;SEMINARIO TEATRO ESPAC. ACT.AUTORES Y TENDENCIAS;
T03;40186376;ETNOGRAFIA*DICTA ESC. CINE Y T.V.;
T03;40186377;SEMINARIO LA INTERSUBJETIVIDAD Y GEORGE MEAD;
T03;42186424;SEMINARIO DE SOCIOLOGIA;
T03;40186378;HISTORIA DE LA LITERATURA GRIEGA I;
T03;45186227;ETNOHISTORIA (DICTA ESCUELA HISTORIA);
T03;42886221;SEMINARIO TRADUCCION DE FRANCES;
T03;42186428;SEM.SOCIEDAD CULTURA Y DISCURSOS ARGENTINA DE 70';
T03;42186430;SEMINARIO TEATRO ESPAÑOL ACTUAL.AUTORES Y TENDEN;
T03;42186429;SEMINARIO PROBLEMAS SOCIOLINGUISTICA;
T03;42186431;POESIA ESPAÑOLA CONTEMPORANEA (1936-1975);
T03;40186379;CURS.LA HISTORIA EN CUESTION.DEBATES EN TORNO A..;
T03;40186380;CONCEPCIONES DE LO MENTAL EN CIENCIAS SOCIALES;
T03;40186381;DERECHO CONSTITUCIONAL;
T03;40186382;DERECHO POLITICO;
T03;44193396;LAS ARTES PLASTICAS EN LA HISTORIA I;
T03;44193397;ETICA I;
T03;45186263;EDUCACION CON MEDIOS AUDIOVISUALES MAT. OPTATIVA;
T03;45186264;PRUEBA SUFICIENCIA IDIOMA PORTUGUES;
T03;40186383;ESTADISTICA APLICADA  (DICTA ESC. FILOSOFIA);
T03;41186158;SEMINARIO LA RETORICA EN LA ANTIGUEDAD CLASICA;
T03;42186432;SEMINARIO LA RETORICA EN LA ANTIGUEDAD CLASICA;
T03;40186384;SEMINARIO LA RETORICA EN LA ANTIGUEDAD CLASICA;
T03;40186385;SEMINARIO LECTO- COMPRENSION IDIOMA PORTUGUES;
T03;45186228;SEM.ANT. Y EDUCACION DIVERSIDAD CULT.Y DES.SOCIAL;
T03;40186386;SEMINARIO NATURALEZA Y ARTIFICIO EN LA FIL.POLIT.;
T03;42186433;SEMINARIO REPRESENTACION TEATRO Y POLITICA;
T02;48200;LICENCIADO EN ARCHIVOLOGIA;
T03;48200060;TALLER:TECNICAS DESCRIPTIVA;
T03;48200062; TALLER: RESTAURACION DE DOCUMENTOS;
T03;48200063;TALLER: TECNICAS DE SELECCION DOCUMENTAL;
T03;48200064;ARCHIVOS DE IMAGEN Y SONIDO;
T03;48200066;EPISTEMOLOGIA DE LAS CIENCIAS SOCIALES;
T03;48200073;SISTEMAS Y REDES DE ARCHIVOS;
T03;48200074;DERECHO CONSTITUCIONAL Y ADMINISTRATIVO;
T03;48200076;ANALISIS DEL DISCURSO;
T03;48200078;SEM.OBLIG.PROYEC.DE TRABAJO Y DISE�OS DE INVESTIG;
T03;48200079;SEMINARIO OPTATIVO I;
T03;48200080;SEMINARIO OPTATIVO II;
T03;48200081;MATERIA ELECTIVA I;
T03;48200082;PSICOSOCIOLOGIA DE LAS ORGANIZACIONES;
T03;48200083;GESTION Y MARKETING ARCHIVISTICO;
T03;48200084;SEMINARIO OPTATIVO III;
T03;48200085;MATERIA ELECTIVA II;
T03;48200086;TRABAJO FINAL;
T03;48200102;CURSO DE NIVELACION;
T03;44193398;SEM.ECON.Y SOCIEDAD RURAL REGIONAL LATINOAMERICA;
T03;44193399;SEMINARI PODER Y SOCIEDAD EN CBA.EN EL SIGLO XVII;
T03;44193400;SEMINARIO CORDOBA EN EL PROCESO DE MODERNIZACION;
T03;44193401;SEMIN.LOS MOV.SOC.CONTEMP.EN EL NORESTE ASIATICO;
T03;44193402;SEMINARIO ESTADO Y POLITICA EN LA ARG.CONTEMP.;
